result_id,grain_type,moisture,temperature,nature,created_at,timestamp,status,processed_at,processed_by
21010980050031,Nisu,17.34200,30.61600,0.77662,2024-08-15 02:43:32,2024-08-14 23:45:37.441594,New,,
21010980050032,Nisu,15.57400,37.34400,0.78057,2024-08-15 03:13:53,2024-08-15 00:15:58.276989,New,,
21010980050033,Nisu,14.95200,39.36500,0.78576,2024-08-15 03:33:53,2024-08-15 00:35:58.07143,Processed,2024-08-15 00:53:40.450838,operator
21010980050034,Nisu,13.71800,43.80200,0.78971,2024-08-15 03:53:53,2024-08-15 00:55:58.138503,Processed,2024-08-15 00:56:49.385664,operator
21010980050035,Nisu,12.91400,40.26900,0.79515,2024-08-15 04:11:37,2024-08-15 01:13:42.46506,New,,
21010980050036,Nisu,13.24800,31.21400,0.78947,2024-08-15 04:19:38,2024-08-15 01:21:43.132646,New,,
21010980050038,Nisu,13.22200,21.43700,0.79194,2024-08-15 04:39:11,2024-08-15 01:41:43.3925,New,,
21010980050039,Nisu,12.92800,16.70600,0.78922,2024-08-15 05:09:34,2024-08-15 02:11:51.835825,New,,
21010980050040,Nisu,18.65800,27.89500,0.76106,2024-08-15 05:16:12,2024-08-15 02:21:55.402726,New,,
21010980050041,Nisu,13.79200,18.67100,0.79342,2024-08-15 05:39:05,2024-08-15 02:42:01.304716,New,,
21010980050042,Nisu,18.56200,27.91700,0.76180,2024-08-15 06:04:20,2024-08-15 03:06:25.16492,New,,
21010980050043,Nisu,13.53400,17.72200,0.79095,2024-08-15 06:05:03,2024-08-15 03:12:09.352804,New,,
21010980050044,Nisu,13.45100,19.89000,0.79268,2024-08-15 06:30:31,2024-08-15 03:32:35.708643,New,,
21010980050045,Nisu,18.38500,27.26300,0.76180,2024-08-15 06:34:20,2024-08-15 03:36:24.79707,New,,
21010980050047,Nisu,13.22700,19.74300,0.79465,2024-08-15 06:53:29,2024-08-15 03:56:04.81389,New,,
21010980050049,Nisu,13.45200,19.59700,0.78971,2024-08-15 07:20:27,2024-08-15 04:26:13.67225,New,,
21010980050050,Nisu,12.98300,18.31000,0.78576,2024-08-15 07:42:23,2024-08-15 04:44:27.998027,New,,
21010980050051,Nisu,12.79800,19.21300,0.78798,2024-08-15 08:18:25,2024-08-15 05:20:30.20657,New,,
21010980050053,Nisu,19.56800,27.04800,0.74352,2024-08-15 08:53:52,2024-08-15 05:56:40.685189,New,,
21010980050055,Nisu,19.60500,25.55800,0.72573,2024-08-15 09:21:58,2024-08-15 06:26:49.815843,New,,
21010980050056,Nisu,12.44000,22.34000,0.78897,2024-08-15 09:44:43,2024-08-15 06:46:55.240886,New,,
21010980050057,Nisu,17.37000,27.35300,0.76205,2024-08-15 09:45:42,2024-08-15 06:47:46.628125,New,,
21010980050058,Nisu,13.01100,21.62900,0.80033,2024-08-15 10:52:35,2024-08-15 07:54:40.117092,New,,
21010980050059,Nisu,12.77500,22.36300,0.78601,2024-08-15 10:58:39,2024-08-15 08:00:44.0121,New,,
21010980050060,Nisu,17.28300,26.89000,0.77020,2024-08-15 11:01:11,2024-08-15 08:03:15.927724,New,,
21010980050061,Nisu,14.04500,24.73400,0.79021,2024-08-15 11:42:22,2024-08-15 08:44:26.705812,New,,
21010980050062,Nisu,17.34500,27.43200,0.77217,2024-08-15 12:01:53,2024-08-15 09:03:57.818331,New,,
21010980050063,Nisu,13.65700,25.82900,0.79021,2024-08-15 12:43:39,2024-08-15 09:45:42.998764,New,,
21010980050064,Nisu,17.28100,25.99800,0.76303,2024-08-15 12:44:26,2024-08-15 09:46:30.212243,New,,
21010980050065,Nisu,12.63400,26.10000,0.78749,2024-08-15 13:16:22,2024-08-15 10:20:52.755756,New,,
21010980050066,Nisu,17.13100,27.90600,0.76427,2024-08-15 13:39:56,2024-08-15 10:42:00.313105,New,,
21010980050067,Nisu,13.31400,27.96200,0.78724,2024-08-15 13:41:55,2024-08-15 10:43:59.292311,New,,
21010980050068,Nisu,13.45900,28.56100,0.78230,2024-08-15 14:26:04,2024-08-15 11:32:00.732034,New,,
21010980050069,Nisu,17.30900,27.56700,0.77119,2024-08-15 14:39:45,2024-08-15 11:42:04.502594,New,,
21010980050070,Nisu,12.74200,27.24000,0.78181,2024-08-15 14:41:35,2024-08-15 11:43:38.912404,New,,
21010980050072,Nisu,17.13100,27.38700,0.76970,2024-08-15 15:25:45,2024-08-15 12:31:20.488318,New,,
21010980050073,Nisu,13.22100,28.65100,0.78675,2024-08-15 16:12:33,2024-08-15 13:14:37.726068,New,,
21010980050074,Nisu,13.98200,29.91600,0.78774,2024-08-15 16:43:19,2024-08-15 13:45:23.849862,New,,
21010980050075,Nisu,13.11000,28.17700,0.78650,2024-08-15 17:34:44,2024-08-15 14:36:48.591939,New,,
21010980050076,Nisu,17.12000,28.21100,0.76476,2024-08-15 17:35:45,2024-08-15 14:37:49.44362,New,,
21010980050077,Nisu,13.46000,29.35100,0.79021,2024-08-15 18:01:47,2024-08-15 15:03:50.888925,New,,
21010980050078,Nisu,13.89800,29.73500,0.78872,2024-08-15 18:42:20,2024-08-15 15:44:24.655631,New,,
21010980050079,Nisu,17.38100,26.66400,0.75933,2024-08-15 18:47:23,2024-08-15 15:49:27.449472,New,,
21010980050080,Nisu,13.23700,27.00300,0.78650,2024-08-15 19:19:58,2024-08-15 16:25:51.763591,New,,
21010980050081,Nisu,16.62300,27.96200,0.77539,2024-08-15 20:08:51,2024-08-15 17:10:55.556325,New,,
21010980050082,Nisu,13.87000,29.20400,0.78848,2024-08-15 20:09:37,2024-08-15 17:11:41.795533,New,,
21010980050084,Nisu,14.30300,27.83800,0.78378,2024-08-15 20:49:44,2024-08-15 17:56:18.124365,New,,
21010980050085,Nisu,16.83900,28.50400,0.77390,2024-08-15 21:08:03,2024-08-15 18:10:07.402013,New,,
21010980050086,Nisu,14.37100,27.77100,0.78527,2024-08-15 21:08:29,2024-08-15 18:10:32.671788,New,,
21010980050087,Nisu,15.75700,29.73500,0.78329,2024-08-15 21:35:28,2024-08-15 18:37:32.032036,New,,
21010980050088,Nisu,14.03100,24.68800,0.78428,2024-08-15 21:35:56,2024-08-15 18:38:00.236619,New,,
21010980050090,Nisu,14.06100,26.56300,0.78527,2024-08-15 22:03:31,2024-08-15 19:08:29.184838,New,,
21010980050091,Nisu,13.87200,26.56300,0.78798,2024-08-15 22:28:03,2024-08-15 19:30:07.031314,New,,
21010980050092,Nisu,15.92200,29.06900,0.77934,2024-08-15 22:50:40,2024-08-15 19:52:44.059824,New,,
21010980050093,Nisu,13.07900,24.05600,0.78724,2024-08-15 22:51:10,2024-08-15 19:53:14.521726,New,,
21010980050094,Nisu,15.18700,29.50900,0.78329,2024-08-15 23:21:14,2024-08-15 20:23:18.308422,New,,
21010980050095,Nisu,12.78800,24.75600,0.78947,2024-08-15 23:21:35,2024-08-15 20:23:39.361356,New,,
21010980050097,Nisu,13.25400,29.05800,0.79144,2024-08-15 23:55:21,2024-08-15 20:59:07.48977,New,,
21010980050098,Nisu,13.38400,27.36400,0.79268,2024-08-16 00:21:27,2024-08-15 21:23:31.377383,New,,
21010980050099,Nisu,17.50600,22.90500,0.75266,2024-08-16 00:43:11,2024-08-15 21:49:16.623536,New,,
21010980050101,Nisu,12.83700,24.84600,0.79070,2024-08-16 00:56:35,2024-08-15 21:59:19.163613,New,,
21010980050103,Nisu,13.19800,27.46600,0.79292,2024-08-16 01:25:00,2024-08-15 22:29:28.020353,New,,
21010980050105,Nisu,13.09600,24.22600,0.79119,2024-08-16 01:53:02,2024-08-15 22:59:35.854882,New,,
21010980050107,Nisu,18.13600,25.05000,0.75711,2024-08-16 02:25:27,2024-08-15 23:29:44.099611,New,,
21010980050108,Nisu,13.49000,20.83900,0.78131,2024-08-16 02:52:57,2024-08-15 23:59:55.41027,New,,
21010980050109,Nisu,13.43900,20.27400,0.77539,2024-08-16 03:25:32,2024-08-16 00:27:35.421697,New,,
21010980050110,Nisu,17.48200,23.46900,0.75933,2024-08-16 03:34:01,2024-08-16 00:36:04.769769,New,,
21010980050111,Nisu,13.37700,20.33000,0.77069,2024-08-16 03:55:42,2024-08-16 00:57:45.237257,New,,
21010980050112,Nisu,13.25500,20.72600,0.76872,2024-08-16 03:56:55,2024-08-16 00:58:58.646974,New,,
21010980050113,Nisu,17.72500,24.03400,0.75365,2024-08-16 04:08:15,2024-08-16 01:10:19.408868,New,,
21010980050114,Nisu,18.11900,25.21900,0.75340,2024-08-16 04:24:57,2024-08-16 01:27:00.96692,New,,
21010980050115,Nisu,12.97500,20.08200,0.77119,2024-08-16 04:25:20,2024-08-16 01:27:23.279593,New,,
21010980050116,Nisu,17.69100,23.26600,0.75711,2024-08-16 04:54:39,2024-08-16 01:56:42.985446,New,,
21010980050117,Nisu,13.10800,19.74300,0.77267,2024-08-16 04:56:06,2024-08-16 01:58:10.635558,Processed,2024-08-16 02:02:30.886075,operator
21010980050119,Nisu,13.24200,20.52200,0.77489,2024-08-16 05:26:02,2024-08-16 02:30:01.983218,New,,
21010980050120,Nisu,12.97800,21.60600,0.77341,2024-08-16 05:58:16,2024-08-16 03:00:20.15338,New,,
21010980050121,Nisu,18.19600,25.35400,0.75760,2024-08-16 06:01:22,2024-08-16 03:03:25.351952,New,,
21010980050122,Nisu,13.29500,22.14800,0.76970,2024-08-16 06:26:50,2024-08-16 03:30:01.867682,New,,
21010980050123,Nisu,18.23500,25.12900,0.74846,2024-08-16 06:57:32,2024-08-16 03:59:37.268678,New,,
21010980050124,Nisu,13.26700,21.77600,0.77119,2024-08-16 06:57:55,2024-08-16 03:59:59.39092,New,,
21010980050125,Nisu,17.87000,24.41700,0.74747,2024-08-16 07:21:31,2024-08-16 04:23:34.747472,New,,
21010980050126,Nisu,13.05100,21.76400,0.77761,2024-08-16 07:22:04,2024-08-16 04:24:07.848704,New,,
21010980050127,Nisu,13.50900,22.58800,0.77514,2024-08-16 07:44:14,2024-08-16 04:50:13.03034,New,,
21010980050128,Nisu,13.68800,23.78500,0.77390,2024-08-16 08:15:44,2024-08-16 05:20:12.260336,New,,
21010980050129,Nisu,15.09200,26.92400,0.78033,2024-08-16 08:24:56,2024-08-16 05:30:02.603302,New,,
21010980050130,Nisu,14.15200,24.70000,0.77119,2024-08-16 08:58:39,2024-08-16 06:00:42.810017,New,,
21010980050131,Nisu,15.07100,26.42700,0.77613,2024-08-16 09:00:07,2024-08-16 06:02:10.56857,New,,
21010980050132,Nisu,13.00500,21.74200,0.79638,2024-08-16 09:24:47,2024-08-16 06:30:02.74994,New,,
21010980050133,Nisu,14.10100,25.12900,0.77415,2024-08-16 09:36:07,2024-08-16 06:38:10.758166,New,,
21010980050134,Nisu,14.92000,26.35900,0.75414,2024-08-16 09:37:30,2024-08-16 06:40:10.483399,New,,
21010980050135,Nisu,13.07800,21.80900,0.79836,2024-08-16 09:53:34,2024-08-16 07:00:02.743716,New,,
21010980050136,Nisu,13.20100,25.84000,0.77193,2024-08-16 10:03:52,2024-08-16 07:05:55.829402,New,,
21010980050137,Nisu,15.30100,27.59000,0.77168,2024-08-16 10:06:04,2024-08-16 07:08:07.583218,New,,
21010980050138,Nisu,12.73100,30.78500,0.78008,2024-08-16 10:38:13,2024-08-16 07:40:16.498986,New,,
21010980050139,Nisu,15.26900,26.31400,0.76995,2024-08-16 10:39:03,2024-08-16 07:41:06.784465,New,,
21010980050141,Nisu,14.88300,27.43200,0.78206,2024-08-16 11:06:47,2024-08-16 08:10:09.404631,New,,
21010980050142,Nisu,13.16700,23.40100,0.78823,2024-08-16 11:20:39,2024-08-16 08:22:42.23754,New,,
21010980050143,Nisu,13.26300,30.19800,0.78551,2024-08-16 11:38:10,2024-08-16 08:40:12.798735,New,,
21010980050144,Nisu,15.02600,28.82100,0.77909,2024-08-16 11:39:02,2024-08-16 08:41:04.99967,New,,
21010980050146,Nisu,14.96100,26.91300,0.77193,2024-08-16 12:17:47,2024-08-16 09:20:12.456573,New,,
21010980050147,Nisu,13.02300,24.14600,0.78206,2024-08-16 12:21:11,2024-08-16 09:23:14.203049,New,,
21010980050148,Nisu,13.02300,23.19800,0.78971,2024-08-16 12:47:22,2024-08-16 09:50:17.875985,New,,
21010980050149,Nisu,13.47900,29.66700,0.79342,2024-08-16 12:50:34,2024-08-16 09:52:36.907787,New,,
21010980050150,Nisu,15.30900,28.03000,0.77662,2024-08-16 12:51:41,2024-08-16 09:53:44.142831,New,,
21010980050151,Hernes,18.28800,24.93700,0.76856,2024-08-16 15:13:30,2024-08-16 12:16:36.5611,New,,
21010980050152,Nisu,13.62700,23.94300,0.78872,2024-08-16 16:03:40,2024-08-16 13:10:09.695466,New,,
21010980050154,Nisu,15.83200,27.83800,0.77094,2024-08-16 16:16:35,2024-08-16 13:20:12.23958,New,,
21010980050155,Nisu,13.32100,28.34600,0.78897,2024-08-16 16:42:42,2024-08-16 13:44:45.432918,New,,
21010980050156,Nisu,15.64500,27.65800,0.75464,2024-08-16 16:44:01,2024-08-16 13:50:12.497588,New,,
21010980050157,Nisu,13.06200,29.84800,0.79021,2024-08-16 17:22:01,2024-08-16 14:24:03.719857,New,,
21010980050158,Nisu,15.05300,27.39800,0.77489,2024-08-16 17:23:03,2024-08-16 14:25:06.101195,New,,
21010980050160,Nisu,13.59100,30.01700,0.78477,2024-08-16 17:56:03,2024-08-16 15:00:02.474142,New,,
21010980050161,Nisu,14.88300,26.13400,0.75390,2024-08-16 18:18:52,2024-08-16 15:20:55.169893,New,,
21010980050162,Nisu,13.55600,30.37900,0.78255,2024-08-16 18:37:33,2024-08-16 15:40:09.131216,New,,
21010980050163,Nisu,14.92200,26.67500,0.77934,2024-08-16 18:38:14,2024-08-16 15:40:17.098764,New,,
21010980050165,Nisu,15.75100,25.86300,0.76896,2024-08-16 19:24:05,2024-08-16 16:30:02.054387,New,,
21010980050166,Nisu,15.22700,26.74300,0.77786,2024-08-16 20:09:34,2024-08-16 17:11:36.459941,New,,
21010980050167,Nisu,14.12500,28.42500,0.78576,2024-08-16 20:10:04,2024-08-16 17:12:07.582249,New,,
21010980050168,Nisu,13.94800,27.33000,0.78304,2024-08-16 20:43:41,2024-08-16 17:45:43.627347,New,,
21010980050169,Hernes,18.39900,23.78500,0.74207,2024-08-16 21:15:06,2024-08-16 18:20:11.921837,New,,
21010980050170,Nisu,15.63000,26.37100,0.77267,2024-08-16 21:18:15,2024-08-16 18:20:18.077696,New,,
21010980050171,Nisu,13.69900,30.78500,0.78601,2024-08-16 21:18:43,2024-08-16 18:20:46.060819,New,,
21010980050172,Nisu,13.99000,29.69000,0.78477,2024-08-16 21:57:17,2024-08-16 19:00:01.988159,New,,
21010980050173,Nisu,13.96900,28.27900,0.78650,2024-08-16 22:18:33,2024-08-16 19:20:35.897747,New,,
21010980050174,Nisu,16.30600,26.51700,0.77069,2024-08-16 22:18:56,2024-08-16 19:20:59.025868,New,,
21010980050177,Nisu,13.76000,25.71600,0.78378,2024-08-16 22:45:57,2024-08-16 19:50:13.507967,New,,
21010980050178,Nisu,16.06000,27.01400,0.77366,2024-08-16 23:11:49,2024-08-16 20:13:52.145358,New,,
21010980050179,Nisu,13.90200,27.39800,0.78428,2024-08-16 23:12:42,2024-08-16 20:14:44.678065,New,,
21010980050180,Nisu,15.22200,26.60800,0.77711,2024-08-16 23:41:22,2024-08-16 20:43:24.684467,New,,
21010980050181,Nisu,13.78500,26.61900,0.78057,2024-08-16 23:41:53,2024-08-16 20:43:55.900533,New,,
21010980050182,Nisu,14.87200,26.73200,0.77613,2024-08-17 00:11:23,2024-08-16 21:13:26.220102,New,,
21010980050183,Nisu,13.91100,26.67500,0.78329,2024-08-17 00:11:54,2024-08-16 21:13:57.37598,New,,
21010980050184,Nisu,15.56100,26.54000,0.77341,2024-08-17 00:40:51,2024-08-16 21:42:54.025853,New,,
21010980050185,Nisu,13.55500,25.62500,0.77983,2024-08-17 00:41:26,2024-08-16 21:43:29.236333,New,,
21010980050186,Nisu,14.94200,26.19000,0.77045,2024-08-17 01:10:47,2024-08-16 22:12:49.717364,New,,
21010980050187,Nisu,13.73200,27.19500,0.78230,2024-08-17 01:11:14,2024-08-16 22:13:16.940427,New,,
21010980050188,Nisu,15.85700,25.49000,0.77292,2024-08-17 01:47:28,2024-08-16 22:50:07.057165,New,,
21010980050189,Nisu,13.04500,27.91700,0.78378,2024-08-17 01:48:16,2024-08-16 22:50:19.132654,New,,
21010980050191,Nisu,13.40500,23.23200,0.77292,2024-08-17 02:15:40,2024-08-16 23:20:11.196949,New,,
21010980050192,Nisu,13.33700,24.76700,0.77884,2024-08-17 02:44:45,2024-08-16 23:50:11.662258,New,,
21010980050193,Nisu,16.55700,25.93000,0.77341,2024-08-17 02:48:23,2024-08-16 23:50:26.122721,New,,
21010980050194,Nisu,13.30100,25.90800,0.77736,2024-08-17 03:14:09,2024-08-17 00:20:10.895972,New,,
21010980050195,Nisu,16.60900,26.40400,0.77390,2024-08-17 03:27:58,2024-08-17 00:30:01.444165,New,,
21010980050197,Nisu,16.69700,26.52900,0.77514,2024-08-17 03:44:18,2024-08-17 00:50:12.575543,New,,
21010980050198,Nisu,13.29000,24.24800,0.77662,2024-08-17 04:12:23,2024-08-17 01:14:25.250249,New,,
21010980050199,Nisu,16.41900,26.47200,0.77489,2024-08-17 04:13:17,2024-08-17 01:20:13.642085,New,,
21010980050200,Nisu,16.64500,25.95300,0.76946,2024-08-17 04:40:49,2024-08-17 01:42:51.823102,New,,
21010980050201,Nisu,13.62100,25.97500,0.78527,2024-08-17 04:41:28,2024-08-17 01:43:31.06548,New,,
21010980050203,Nisu,16.52800,26.24600,0.77514,2024-08-17 05:15:19,2024-08-17 02:20:12.104383,New,,
21010980050205,Nisu,17.36900,26.52900,0.76476,2024-08-17 05:45:13,2024-08-17 02:50:13.385671,New,,
21010980050206,Nisu,14.16900,23.98800,0.78675,2024-08-17 06:12:43,2024-08-17 03:14:45.52072,New,,
21010980050207,Nisu,17.29300,26.39300,0.76798,2024-08-17 06:18:44,2024-08-17 03:20:47.312816,New,,
21010980050208,Nisu,14.11100,23.68400,0.78378,2024-08-17 06:39:16,2024-08-17 03:41:18.409579,New,,
21010980050209,Nisu,13.76100,23.41300,0.78255,2024-08-17 07:12:12,2024-08-17 04:14:14.30473,New,,
21010980050210,Nisu,17.56500,25.93000,0.75118,2024-08-17 07:21:21,2024-08-17 04:23:23.268593,New,,
21010980050211,Nisu,13.56100,23.79600,0.78280,2024-08-17 07:40:40,2024-08-17 04:42:41.707474,New,,
21010980050212,Nisu,17.93800,26.19000,0.75587,2024-08-17 07:41:32,2024-08-17 04:43:34.622087,New,,
21010980050213,Nisu,13.91400,24.41700,0.78280,2024-08-17 08:45:49,2024-08-17 05:50:13.277845,New,,
21010980050214,Nisu,14.27600,24.20300,0.77711,2024-08-17 09:19:22,2024-08-17 06:21:23.559328,New,,
21010980050215,Nisu,15.12900,23.66100,0.78378,2024-08-17 11:19:33,2024-08-17 08:21:35.227287,New,,
21010980050216,Nisu,14.43600,23.20900,0.78576,2024-08-17 11:32:31,2024-08-17 08:34:33.39672,New,,
21010980050217,Nisu,14.90100,23.36700,0.78601,2024-08-17 11:44:23,2024-08-17 08:50:11.529529,New,,
21010980050218,Nisu,14.19200,22.80300,0.78428,2024-08-17 11:59:18,2024-08-17 09:01:20.537987,New,,
21010980050219,Hernes,16.58700,21.96700,0.74380,2024-08-17 12:32:05,2024-08-17 09:34:07.479493,New,,
21010980050220,Hernes,15.57000,27.77100,0.78192,2024-08-17 13:12:18,2024-08-17 10:14:20.465129,New,,
21010980050221,Nisu,13.96200,22.82600,0.78131,2024-08-17 13:20:35,2024-08-17 10:22:36.671121,New,,
21010980050222,Hernes,14.78800,34.14900,0.79677,2024-08-17 13:51:45,2024-08-17 10:53:47.056325,New,,
21010980050223,Hernes,15.37100,23.98800,0.77400,2024-08-17 15:14:00,2024-08-17 12:20:11.877115,New,,
21010980050224,Oder,20.20900,24.15800,0.62588,2024-08-17 16:13:03,2024-08-17 13:20:13.002838,New,,
21010980050225,Oder,21.93000,26.56300,0.61460,2024-08-17 18:03:47,2024-08-17 15:10:09.427779,New,,
21010980050226,Oder,24.83900,23.13000,0.60306,2024-08-18 11:01:20,2024-08-18 08:03:20.157745,New,,
21010980050227,Oder,15.88000,23.34500,0.63341,2024-08-18 11:41:46,2024-08-18 08:43:47.42157,New,,
21010980050228,Oder,21.92900,24.24800,0.61711,2024-08-18 11:44:16,2024-08-18 08:47:12.346985,New,,
21010980050229,Oder,14.48700,26.08800,0.64695,2024-08-18 12:31:13,2024-08-18 09:33:14.317904,New,,
21010980050230,Oder,19.50600,24.16900,0.63641,2024-08-18 13:10:44,2024-08-18 10:12:44.16,New,,
21010980050231,Oder,14.01800,22.11400,0.65322,2024-08-18 13:30:33,2024-08-18 10:32:33.623,New,,
21010980050232,Oder,21.36400,24.71100,0.60031,2024-08-18 13:47:52,2024-08-18 10:49:53.150533,New,,
21010980050233,Oder,15.95400,22.19300,0.63667,2024-08-18 14:16:47,2024-08-18 11:20:13.867989,New,,
21010980050234,Oder,15.62600,21.58400,0.64394,2024-08-18 14:20:39,2024-08-18 11:22:40.330303,New,,
21010980050235,Oder,15.12800,22.21600,0.64645,2024-08-18 14:39:05,2024-08-18 11:41:04.947783,New,,
21010980050236,Oder,14.32900,24.89200,0.65021,2024-08-18 14:50:47,2024-08-18 11:52:47.655328,New,,
21010980050237,Oder,14.26100,24.71100,0.65848,2024-08-18 15:03:32,2024-08-18 12:10:08.965021,New,,
21010980050238,Oder,17.02100,26.83300,0.64168,2024-08-18 15:59:34,2024-08-18 13:01:35.055899,New,,
21010980050239,Oder,14.40700,25.72700,0.65597,2024-08-18 16:02:00,2024-08-18 13:04:00.769666,New,,
21010980050240,Oder,13.50500,27.16100,0.64293,2024-08-18 17:37:53,2024-08-18 14:40:08.804669,New,,
21010980050241,Oder,12.56200,33.75400,0.65096,2024-08-18 18:04:52,2024-08-18 15:10:09.885748,New,,
21010980050242,Oder,12.21800,33.04300,0.65472,2024-08-18 18:18:14,2024-08-18 15:20:14.777785,New,,
21010980050243,Oder,12.21900,26.56300,0.63566,2024-08-18 18:36:00,2024-08-18 15:37:59.932357,New,,
21010980050244,Oder,15.65500,23.98800,0.64344,2024-08-18 19:22:05,2024-08-18 16:24:04.766773,New,,
